doc_idx,filename,rule_label,prompt_id,gemini_label,gemini_reason
295,2023-杭州市余杭区人民政府关于印发《杭州市余杭区水资源节约保护和利用 总体规划》的通知.docx,regulatory,P2_english,informational,(keyword fallback)
295,2023-杭州市余杭区人民政府关于印发《杭州市余杭区水资源节约保护和利用 总体规划》的通知.docx,regulatory,P3_no_definition,informational,(keyword fallback)
295,2023-杭州市余杭区人民政府关于印发《杭州市余杭区水资源节约保护和利用 总体规划》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
296,2016-关于印发《余杭区农村生活污水治理设施运行维护监督巡查制度（试行）》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
296,2016-关于印发《余杭区农村生活污水治理设施运行维护监督巡查制度（试行）》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
296,2016-关于印发《余杭区农村生活污水治理设施运行维护监督巡查制度（试行）》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
296,2016-关于印发《余杭区农村生活污水治理设施运行维护监督巡查制度（试行）》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
297,2022-关于印发《关于推进余杭区农业绿色发展的实施意见》的通知.docx,incentive,P1_baseline_zh,incentive,(keyword fallback)
297,2022-关于印发《关于推进余杭区农业绿色发展的实施意见》的通知.docx,incentive,P2_english,incentive,(keyword fallback)
297,2022-关于印发《关于推进余杭区农业绿色发展的实施意见》的通知.docx,incentive,P3_no_definition,incentive,(keyword fallback)
297,2022-关于印发《关于推进余杭区农业绿色发展的实施意见》的通知.docx,incentive,P8_label_only,incentive,(single word)
298,2020-杭州市余杭区人民政府办公室关于印发《关于完善大径山生态区生态保护补偿机制的实施意见》的通知.docx,regulatory,P1_baseline_zh,incentive,(keyword fallback)
298,2020-杭州市余杭区人民政府办公室关于印发《关于完善大径山生态区生态保护补偿机制的实施意见》的通知.docx,regulatory,P2_english,incentive,(keyword fallback)
298,2020-杭州市余杭区人民政府办公室关于印发《关于完善大径山生态区生态保护补偿机制的实施意见》的通知.docx,regulatory,P3_no_definition,incentive,(keyword fallback)
298,2020-杭州市余杭区人民政府办公室关于印发《关于完善大径山生态区生态保护补偿机制的实施意见》的通知.docx,regulatory,P8_label_only,incentive,(single word)
299,2017-杭州市余杭区人民政府办公室 关于印发《余杭区城乡污水治理实施方案》 的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
299,2017-杭州市余杭区人民政府办公室 关于印发《余杭区城乡污水治理实施方案》 的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
299,2017-杭州市余杭区人民政府办公室 关于印发《余杭区城乡污水治理实施方案》 的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
299,2017-杭州市余杭区人民政府办公室 关于印发《余杭区城乡污水治理实施方案》 的通知.docx,regulatory,P8_label_only,regulatory,(single word)
300,2023-关于印发《良渚沿山港2023年水环境治理计划》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
300,2023-关于印发《良渚沿山港2023年水环境治理计划》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
300,2023-关于印发《良渚沿山港2023年水环境治理计划》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
300,2023-关于印发《良渚沿山港2023年水环境治理计划》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
301,2015-杭州市余杭区人民政府办公室关于印发《余杭区初始排污权分配和有偿使用实施意见》的通知.docx,informational,P1_baseline_zh,incentive,(keyword fallback)
301,2015-杭州市余杭区人民政府办公室关于印发《余杭区初始排污权分配和有偿使用实施意见》的通知.docx,informational,P2_english,incentive,(keyword fallback)
301,2015-杭州市余杭区人民政府办公室关于印发《余杭区初始排污权分配和有偿使用实施意见》的通知.docx,informational,P3_no_definition,incentive,(keyword fallback)
301,2015-杭州市余杭区人民政府办公室关于印发《余杭区初始排污权分配和有偿使用实施意见》的通知.docx,informational,P8_label_only,incentive,(single word)
302,2017-杭州市余杭区人民政府办公室 印发《关于加快推进农家乐规范提升的实施意见》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
302,2017-杭州市余杭区人民政府办公室 印发《关于加快推进农家乐规范提升的实施意见》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
302,2017-杭州市余杭区人民政府办公室 印发《关于加快推进农家乐规范提升的实施意见》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
302,2017-杭州市余杭区人民政府办公室 印发《关于加快推进农家乐规范提升的实施意见》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
303,2021-杭州市余杭区人民政府办公室关于印发《余杭区“百路千里美乡村”新时代美丽乡村全域环境扩面提升实施方案》的通知.docx,regulatory,P1_baseline_zh,incentive,(keyword fallback)
303,2021-杭州市余杭区人民政府办公室关于印发《余杭区“百路千里美乡村”新时代美丽乡村全域环境扩面提升实施方案》的通知.docx,regulatory,P2_english,incentive,(keyword fallback)
303,2021-杭州市余杭区人民政府办公室关于印发《余杭区“百路千里美乡村”新时代美丽乡村全域环境扩面提升实施方案》的通知.docx,regulatory,P3_no_definition,incentive,(keyword fallback)
303,2021-杭州市余杭区人民政府办公室关于印发《余杭区“百路千里美乡村”新时代美丽乡村全域环境扩面提升实施方案》的通知.docx,regulatory,P8_label_only,incentive,(single word)
304,2023-关于印发《余杭区住宅小区排水设施长效管理办法（试行）》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
304,2023-关于印发《余杭区住宅小区排水设施长效管理办法（试行）》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
304,2023-关于印发《余杭区住宅小区排水设施长效管理办法（试行）》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
304,2023-关于印发《余杭区住宅小区排水设施长效管理办法（试行）》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
305,2020-杭州市余杭区人民政府办公室关于印发《余杭区“无废城市”建设工作方案》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
305,2020-杭州市余杭区人民政府办公室关于印发《余杭区“无废城市”建设工作方案》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
305,2020-杭州市余杭区人民政府办公室关于印发《余杭区“无废城市”建设工作方案》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
305,2020-杭州市余杭区人民政府办公室关于印发《余杭区“无废城市”建设工作方案》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
306,2014-杭州市余杭区人民政府办公室关于印发《余杭区行政区域主要河流和跨行政区域河流交接断面水质保护管理考核办法》的通知.docx,incentive,P1_baseline_zh,regulatory,(keyword fallback)
306,2014-杭州市余杭区人民政府办公室关于印发《余杭区行政区域主要河流和跨行政区域河流交接断面水质保护管理考核办法》的通知.docx,incentive,P2_english,regulatory,(keyword fallback)
306,2014-杭州市余杭区人民政府办公室关于印发《余杭区行政区域主要河流和跨行政区域河流交接断面水质保护管理考核办法》的通知.docx,incentive,P3_no_definition,regulatory,(keyword fallback)
306,2014-杭州市余杭区人民政府办公室关于印发《余杭区行政区域主要河流和跨行政区域河流交接断面水质保护管理考核办法》的通知.docx,incentive,P8_label_only,regulatory,(single word)
307,2021-杭州市萧山区水生态环境保护“十四五”规划（报批稿） .docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
307,2021-杭州市萧山区水生态环境保护“十四五”规划（报批稿） .docx,regulatory,P2_english,regulatory,(keyword fallback)
307,2021-杭州市萧山区水生态环境保护“十四五”规划（报批稿） .docx,regulatory,P3_no_definition,informational,(keyword fallback)
307,2021-杭州市萧山区水生态环境保护“十四五”规划（报批稿） .docx,regulatory,P8_label_only,regulatory,(single word)
308,2023-杭州市临平区人民政府关于印发健康临平三年行动计划（2023-2025年）的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
308,2023-杭州市临平区人民政府关于印发健康临平三年行动计划（2023-2025年）的通知.docx,regulatory,P2_english,informational,(keyword fallback)
308,2023-杭州市临平区人民政府关于印发健康临平三年行动计划（2023-2025年）的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
308,2023-杭州市临平区人民政府关于印发健康临平三年行动计划（2023-2025年）的通知.docx,regulatory,P8_label_only,informational,(single word)
309,2023-杭州市临平区人民政府关于印发杭州市临平区生态文明建设规划（2022-2030年）的通知.docx,incentive,P1_baseline_zh,regulatory,(keyword fallback)
309,2023-杭州市临平区人民政府关于印发杭州市临平区生态文明建设规划（2022-2030年）的通知.docx,incentive,P2_english,regulatory,(keyword fallback)
309,2023-杭州市临平区人民政府关于印发杭州市临平区生态文明建设规划（2022-2030年）的通知.docx,incentive,P3_no_definition,informational,(keyword fallback)
309,2023-杭州市临平区人民政府关于印发杭州市临平区生态文明建设规划（2022-2030年）的通知.docx,incentive,P8_label_only,regulatory,(single word)
310,2022-杭州市临平区人民政府关于印发《临平区禾丰港、亭趾港水环境综合治理方案》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
310,2022-杭州市临平区人民政府关于印发《临平区禾丰港、亭趾港水环境综合治理方案》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
310,2022-杭州市临平区人民政府关于印发《临平区禾丰港、亭趾港水环境综合治理方案》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
310,2022-杭州市临平区人民政府关于印发《临平区禾丰港、亭趾港水环境综合治理方案》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
311,2022-关于印发《临平区“十四五”生态环境保护规划》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
311,2022-关于印发《临平区“十四五”生态环境保护规划》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
